Tuesday,2,92,17,9,11,29,0,Move On
Saturday,6,22,16,29,3,26,1,Move On
Monday,1,104,8,24,4,11,0,Move On
Thursday,4,90,44,12,6,2,0,Move On
Saturday,6,36,39,34,8,6,1,Move On
Thursday,4,59,44,12,10,27,0,Move On
Thursday,4,88,39,15,9,29,0,Move On
Tuesday,2,62,3,8,12,6,0,Move On
Sunday,7,84,22,12,2,27,1,Move On
Thursday,4,25,43,24,10,20,0,Move On
Sunday,7,91,30,11,10,16,1,Move On
Tuesday,2,120,20,12,6,14,0,Move On
Sunday,7,42,44,18,9,11,1,Move On
Thursday,4,68,16,39,9,22,0,Move On
Thursday,4,90,38,33,11,24,0,Move On
Wednesday,3,77,27,11,11,30,0,Move On
Tuesday,2,40,7,13,7,26,0,Move On
Sunday,7,20,16,39,7,10,1,Move On
Wednesday,3,94,29,18,3,30,0,Move On
Monday,1,45,14,37,8,15,0,Move On
Friday,5,85,34,33,11,11,0,Move On
Sunday,7,56,24,24,10,30,1,Move On
Thursday,4,35,39,39,4,7,0,Move On
Saturday,6,68,4,21,4,9,1,Move On
Tuesday,2,34,26,7,10,4,0,Move On
Monday,1,63,33,45,9,5,0,Move On
Friday,5,64,46,26,8,26,0,Move On
Tuesday,2,40,4,31,4,12,0,Move On
Saturday,6,123,28,32,8,27,1,Move On
Saturday,6,40,38,40,4,16,1,Move On
Tuesday,2,47,38,30,12,6,0,Move On
Friday,5,100,34,14,5,13,0,Move On
Tuesday,2,106,35,28,11,29,0,Move On
Saturday,6,81,47,19,10,8,1,Move On
Sunday,7,108,5,30,8,21,1,Move On
Wednesday,3,15,17,25,6,29,0,Move On
Saturday,6,23,47,23,4,2,1,Move On
Saturday,6,47,32,42,2,19,1,Move On
Wednesday,3,37,13,20,12,7,0,Move On
Sunday,7,26,46,17,10,30,1,Move On
Thursday,4,81,5,27,12,15,0,Move On
Saturday,6,85,17,43,12,17,1,Move On
Monday,1,121,42,44,12,19,0,Move On
Friday,5,113,23,42,9,23,0,Move On
Sunday,7,33,19,35,5,29,1,Move On
Tuesday,2,29,47,42,11,1,0,Move On
Monday,1,59,27,17,3,7,0,Move On
Monday,1,123,45,40,7,4,0,Move On
Saturday,6,90,18,42,1,7,1,Move On
Thursday,4,129,34,35,11,3,0,Move On
Friday,5,53,5,13,4,22,0,Move On
Sunday,7,100,45,24,10,9,1,Move On
Sunday,7,30,10,12,6,19,1,Move On
Thursday,4,81,8,34,7,21,0,Move On
Sunday,7,43,2,42,4,10,1,Move On
Friday,5,34,22,6,6,17,0,Move On
Thursday,4,113,12,15,8,4,0,Move On
Friday,5,33,6,36,11,4,0,Move On
Thursday,4,128,33,38,12,1,0,Move On
Tuesday,2,41,11,15,2,8,0,Move On
Wednesday,3,91,45,32,7,6,0,Move On
Thursday,4,61,25,28,1,12,0,Move On
Friday,5,25,12,30,8,5,0,Move On
Thursday,4,113,19,42,7,21,0,Move On
Monday,1,41,14,20,11,14,0,Move On
Sunday,7,15,33,22,5,1,1,Move On
Tuesday,2,93,16,23,12,20,0,Move On
Thursday,4,63,20,10,6,16,0,Move On
Thursday,4,89,21,23,12,8,0,Move On
Saturday,6,47,42,21,9,17,1,Move On
Sunday,7,81,14,26,1,22,1,Move On
Wednesday,3,69,42,19,8,17,0,Move On
Wednesday,3,89,29,29,8,24,0,Move On
Friday,5,69,32,7,9,2,0,Move On
Tuesday,2,45,25,35,9,13,0,Move On
Thursday,4,100,4,14,8,18,0,Move On
Saturday,6,48,36,24,1,21,1,Move On
Monday,1,23,38,30,4,25,0,Move On
Saturday,6,117,6,12,10,29,1,Move On
Sunday,7,43,32,22,9,18,1,Move On
Wednesday,3,20,41,27,11,2,0,Move On
Thursday,4,36,6,42,1,19,0,Move On
Monday,1,35,19,37,3,14,0,Move On
Saturday,6,32,13,12,5,7,1,Move On
Tuesday,2,49,23,33,2,22,0,Move On
Monday,1,81,35,8,8,1,0,Move On
Wednesday,3,22,37,30,4,27,0,Move On
Sunday,7,22,42,11,3,6,1,Move On
Friday,5,30,10,21,11,11,0,Move On
Saturday,6,37,39,10,10,15,1,Move On
Sunday,7,79,34,33,3,27,1,Move On
Monday,1,71,1,19,8,15,0,Move On
Tuesday,2,79,2,42,11,29,0,Move On
Monday,1,19,13,26,10,31,0,Move On
Friday,5,29,26,41,4,29,0,Move On
Tuesday,2,53,32,27,3,15,0,Move On
Sunday,7,83,23,33,7,31,1,Move On
Tuesday,2,42,43,41,11,8,0,Move On
Sunday,7,43,24,20,7,10,1,Move On
Sunday,7,60,32,27,2,27,1,Move On
Monday,1,114,35,32,12,19,0,Move On
Saturday,6,127,41,19,7,2,1,Move On
Thursday,4,81,36,7,11,10,0,Move On
Saturday,6,108,44,40,9,3,1,Move On
Saturday,6,33,25,7,11,19,1,Move On
Friday,5,127,30,24,4,22,0,Move On
Tuesday,2,70,13,6,2,15,0,Move On
Wednesday,3,18,44,22,11,23,0,Move On
Monday,1,59,39,9,1,30,0,Move On
Wednesday,3,114,13,36,9,7,0,Move On
Wednesday,3,32,1,20,6,1,0,Move On
Monday,1,123,43,19,4,18,0,Move On
Friday,5,106,10,21,5,27,0,Move On
Wednesday,3,15,45,22,4,27,0,Move On
Thursday,4,21,14,29,10,20,0,Move On
Sunday,7,42,22,11,1,29,1,Move On
Saturday,6,72,25,20,10,22,1,Move On
Thursday,4,28,43,20,6,2,0,Move On
Thursday,4,71,26,10,1,26,0,Move On
Thursday,4,40,19,11,9,22,0,Move On
Monday,1,46,37,21,8,1,0,Move On
Tuesday,2,114,29,36,4,5,0,Move On
Thursday,4,122,34,37,4,7,0,Move On
Wednesday,3,122,23,11,9,7,0,Move On
Thursday,4,108,42,42,11,10,0,Move On
Thursday,4,123,44,31,4,28,0,Move On
Monday,1,44,9,10,10,10,0,Move On
Monday,1,80,2,43,8,15,0,Move On
Monday,1,103,15,44,12,5,0,Move On
Sunday,7,23,26,19,10,30,1,Move On
Sunday,7,96,32,17,5,22,1,Move On
Sunday,7,21,5,29,11,13,1,Move On
Monday,1,106,24,14,9,19,0,Move On
Friday,5,89,16,33,11,25,0,Move On
Thursday,4,25,5,20,2,17,0,Move On
Sunday,7,35,9,29,2,20,1,Move On
Friday,5,113,7,11,3,18,0,Move On
Tuesday,2,32,27,40,7,19,0,Move On
Tuesday,2,52,35,13,5,24,0,Move On
Saturday,6,87,27,17,10,22,1,Move On
Thursday,4,60,3,10,1,19,0,Move On
Friday,5,95,17,17,3,11,0,Move On
Saturday,6,31,17,39,10,22,1,Move On
Saturday,6,40,45,37,6,25,1,Move On
Friday,5,84,47,15,3,18,0,Move On
Wednesday,3,101,7,28,11,9,0,Move On
Wednesday,3,105,9,11,11,16,0,Move On
Monday,1,37,36,40,8,29,0,Move On
Tuesday,2,103,14,32,11,29,0,Move On
Saturday,6,63,12,10,8,6,1,Move On
Tuesday,2,54,12,37,7,12,0,Move On
Wednesday,3,64,11,43,9,7,0,Move On
Thursday,4,88,11,31,10,27,0,Move On
Wednesday,3,21,28,10,2,9,0,Move On
Friday,5,22,5,32,2,4,0,Move On
Sunday,7,29,34,16,2,6,1,Move On
Tuesday,2,15,2,7,11,15,0,Move On
Tuesday,2,43,29,33,5,24,0,Move On
Thursday,4,77,12,21,5,5,0,Move On
Saturday,6,128,35,7,2,12,1,Move On
Sunday,7,73,5,36,7,3,1,Move On
Monday,1,94,36,44,8,22,0,Move On
Monday,1,30,22,22,8,8,0,Move On
Wednesday,3,110,43,36,11,9,0,Move On
Monday,1,44,37,41,9,5,0,Move On
Thursday,4,57,27,15,10,27,0,Move On
Friday,5,49,14,28,5,20,0,Move On
Thursday,4,117,26,17,10,13,0,Move On
Wednesday,3,60,30,17,6,1,0,Move On
Monday,1,85,31,24,6,6,0,Move On
Wednesday,3,24,15,13,10,5,0,Move On
Tuesday,2,88,30,32,8,30,0,Move On
Tuesday,2,18,10,10,10,4,0,Move On
Tuesday,2,23,21,40,6,7,0,Move On
Monday,1,54,7,36,5,16,0,Move On
Tuesday,2,50,24,16,10,18,0,Move On
Thursday,4,38,3,43,1,26,0,Move On
Wednesday,3,90,4,7,6,22,0,Move On
Tuesday,2,118,32,24,11,8,0,Move On
Sunday,7,34,0,38,3,6,1,Move On
Friday,5,104,10,27,7,29,0,Move On
Wednesday,3,79,21,23,4,27,0,Move On
Sunday,7,64,40,24,2,13,1,Move On
Monday,1,86,42,13,6,6,0,Move On
Friday,5,27,28,17,11,11,0,Move On
Saturday,6,109,30,28,8,27,1,Move On
Wednesday,3,98,33,19,2,2,0,Move On
Friday,5,61,15,7,7,15,0,Move On
Friday,5,111,43,39,12,16,0,Move On
Thursday,4,44,11,37,11,24,0,Move On
Sunday,7,117,33,19,8,21,1,Move On
Monday,1,99,4,26,8,15,0,Move On
Thursday,4,80,22,41,12,22,0,Move On
Monday,1,84,29,39,9,26,0,Move On
Sunday,7,21,8,12,1,22,1,Move On
Sunday,7,68,45,22,7,10,1,Move On
Monday,1,112,47,45,4,4,0,Move On
Monday,1,30,40,9,3,14,0,Move On
Saturday,6,105,42,15,12,31,1,Move On
Thursday,4,80,43,32,10,20,0,Move On
Sunday,7,96,28,28,3,6,1,Move On
Wednesday,3,126,40,33,9,28,0,Move On
Saturday,6,84,47,6,7,9,1,Move On
Sunday,7,56,6,7,11,20,1,Move On
Tuesday,2,111,1,40,11,1,0,Move On
Monday,1,88,15,22,1,9,0,Move On
Friday,5,90,13,37,9,23,0,Move On
Monday,1,127,29,38,5,23,0,Move On
Thursday,4,80,17,28,4,7,0,Move On
Saturday,6,97,32,15,3,26,1,Move On
Sunday,7,37,13,26,11,27,1,Move On
Saturday,6,120,16,39,11,19,1,Move On
Tuesday,2,41,42,31,4,19,0,Move On
Wednesday,3,42,40,41,9,7,0,Move On
Tuesday,2,68,37,34,3,8,0,Move On
Thursday,4,106,45,27,2,10,0,Move On
Tuesday,2,124,3,15,8,16,0,Move On
Thursday,4,80,15,32,2,3,0,Move On
Thursday,4,49,23,37,2,10,0,Move On
Saturday,6,115,41,40,4,23,1,Move On
Sunday,7,125,30,18,6,5,1,Move On
Tuesday,2,50,10,30,11,8,0,Move On
Tuesday,2,73,45,44,2,8,0,Move On
Friday,5,80,45,28,9,2,0,Move On
Sunday,7,106,22,6,6,5,1,Move On
Thursday,4,110,9,8,3,3,0,Move On
Wednesday,3,31,44,34,6,1,0,Move On
Thursday,4,53,29,37,11,10,0,Move On
Saturday,6,117,1,10,11,19,1,Move On
Wednesday,3,24,27,29,11,30,0,Move On
Tuesday,2,46,18,16,9,13,0,Move On
Thursday,4,69,14,45,2,24,0,Move On
Friday,5,52,2,20,11,18,0,Move On
Tuesday,2,21,40,38,8,30,0,Move On
Thursday,4,103,1,11,10,20,0,Move On
Saturday,6,35,46,42,2,12,1,Move On
Saturday,6,91,12,35,12,24,1,Move On
Tuesday,2,37,19,35,12,20,0,Move On
Monday,1,25,39,11,4,4,0,Move On
Wednesday,3,113,22,13,5,18,0,Move On
Sunday,7,22,17,8,4,17,1,Move On
Tuesday,2,77,31,41,3,1,0,Move On
Monday,1,122,14,20,5,9,0,Move On
Saturday,6,79,31,41,8,6,1,Move On
Saturday,6,130,31,39,10,29,1,Move On
Monday,1,30,39,24,8,22,0,Move On
Tuesday,2,62,38,24,6,28,0,Move On
Thursday,4,20,32,19,1,19,0,Move On
Wednesday,3,124,11,12,6,1,0,Move On
Tuesday,2,130,46,17,2,8,0,Move On
Thursday,4,57,35,28,2,24,0,Move On
Monday,1,49,31,27,11,21,0,Move On
Tuesday,2,44,5,9,5,3,0,Move On
Thursday,4,88,27,10,1,19,0,Move On
Monday,1,120,45,13,1,16,0,Move On
Tuesday,2,16,31,29,6,28,0,Move On
Thursday,4,72,25,34,10,6,0,Move On
Friday,5,119,12,44,5,13,0,Move On
Tuesday,2,30,24,17,3,29,0,Move On
Tuesday,2,29,33,35,10,11,0,Move On
Monday,1,126,23,12,2,21,0,Move On
Sunday,7,101,25,21,9,18,1,Move On
Wednesday,3,88,5,30,7,6,0,Move On
Tuesday,2,51,35,34,11,22,0,Move On
Sunday,7,129,15,41,6,12,1,Move On
Saturday,6,52,22,24,6,4,1,Move On
Thursday,4,101,37,33,11,3,0,Move On
Thursday,4,117,36,26,9,22,0,Move On
Tuesday,2,124,17,20,8,9,0,Move On
Monday,1,56,36,40,8,8,0,Move On
Sunday,7,80,28,38,6,19,1,Move On
Thursday,4,19,4,11,5,5,0,Move On
Tuesday,2,52,28,40,8,9,0,Move On
Monday,1,85,42,26,9,19,0,Move On
Friday,5,107,45,34,4,8,0,Move On
Monday,1,65,24,8,5,2,0,Move On
Wednesday,3,93,5,26,7,13,0,Move On
Sunday,7,31,44,36,4,3,1,Move On
Friday,5,96,44,43,4,29,0,Move On
Monday,1,123,35,11,3,21,0,Move On
Sunday,7,34,47,8,5,15,1,Move On
Monday,1,66,24,22,4,25,0,Move On
Saturday,6,34,20,24,4,23,1,Move On
Tuesday,2,34,5,35,4,26,0,Move On
Friday,5,82,47,23,9,23,0,Move On
Saturday,6,23,30,11,5,7,1,Move On
Saturday,6,103,38,16,8,27,1,Move On
Monday,1,90,4,32,2,21,0,Move On
Thursday,4,62,12,38,10,27,0,Move On
Wednesday,3,75,33,18,11,23,0,Move On
Saturday,6,80,19,29,10,15,1,Move On
Thursday,4,67,30,29,4,14,0,Move On
Monday,1,49,4,10,5,23,0,Move On
Thursday,4,103,40,42,10,6,0,Move On
Friday,5,50,0,34,9,9,0,Move On
Wednesday,3,71,19,35,11,23,0,Move On
Wednesday,3,128,9,28,7,13,0,Move On
Thursday,4,107,33,34,6,9,0,Move On
Friday,5,99,45,20,4,1,0,Move On
Thursday,4,115,0,20,12,8,0,Move On
Tuesday,2,84,10,41,5,17,0,Move On
Sunday,7,106,9,39,8,14,1,Move On
Tuesday,2,66,14,22,6,14,0,Move On
Wednesday,3,69,2,32,2,9,0,Move On
Friday,5,18,31,7,1,27,0,Move On
Monday,1,26,16,28,7,4,0,Move On
Wednesday,3,71,38,33,12,21,0,Move On
Monday,1,47,32,41,1,9,0,Move On
Wednesday,3,127,46,37,1,25,0,Move On
Wednesday,3,95,45,43,7,6,0,Move On
Thursday,4,48,36,41,6,16,0,Move On
Monday,1,120,41,27,3,7,0,Move On
Thursday,4,125,15,14,12,8,0,Move On
Thursday,4,15,24,7,10,27,0,Move On
Tuesday,2,78,13,13,1,10,0,Move On
Saturday,6,121,5,33,6,11,1,Move On
Thursday,4,101,47,42,4,21,0,Move On
Sunday,7,42,44,7,10,30,1,Move On
Tuesday,2,96,43,23,3,1,0,Move On
Friday,5,18,1,20,4,1,0,Move On
Sunday,7,88,28,33,4,10,1,Move On
Wednesday,3,121,33,32,6,15,0,Move On
Sunday,7,122,21,40,5,22,1,Move On
Tuesday,2,45,4,32,7,19,0,Move On
Tuesday,2,127,24,8,9,13,0,Move On
Sunday,7,85,42,29,11,27,1,Move On
Wednesday,3,69,31,6,1,11,0,Move On
Saturday,6,41,0,24,12,31,1,Move On
Tuesday,2,125,22,26,3,29,0,Move On
Saturday,6,79,25,8,6,4,1,Move On
Thursday,4,100,9,6,4,14,0,Move On
Friday,5,129,14,16,7,29,0,Move On
Thursday,4,56,23,32,5,26,0,Move On
Tuesday,2,72,11,29,4,19,0,Move On
Thursday,4,120,6,13,5,19,0,Move On
Monday,1,112,13,29,1,23,0,Move On
Sunday,7,23,9,24,7,17,1,Move On
Sunday,7,116,31,44,6,26,1,Move On
Wednesday,3,124,39,22,7,13,0,Move On
Wednesday,3,22,19,22,1,4,0,Move On
Sunday,7,19,45,42,8,28,1,Move On
Wednesday,3,122,27,37,5,4,0,Move On
Thursday,4,122,1,27,1,19,0,Move On
Friday,5,102,45,17,11,11,0,Move On
Sunday,7,103,14,10,8,7,1,Move On
Thursday,4,129,10,11,11,24,0,Move On
Saturday,6,61,21,15,12,31,1,Move On
Wednesday,3,41,17,27,9,7,0,Move On
Saturday,6,31,7,12,10,15,1,Move On
Thursday,4,121,9,37,11,3,0,Move On
Tuesday,2,113,36,13,3,1,0,Move On
Monday,1,63,41,13,11,21,0,Move On
Wednesday,3,111,34,37,12,21,0,Move On
Tuesday,2,50,1,39,2,8,0,Move On
Sunday,7,119,11,24,8,7,1,Move On
Sunday,7,114,1,43,2,13,1,Move On
Monday,1,77,17,9,10,10,0,Move On
Sunday,7,65,11,36,6,5,1,Move On
Thursday,4,79,8,42,12,8,0,Move On
Tuesday,2,120,27,45,11,29,0,Move On
Wednesday,3,18,33,40,11,2,0,Move On
Sunday,7,74,14,9,8,28,1,Move On
Friday,5,114,17,25,5,27,0,Move On
Tuesday,2,118,31,13,8,2,0,Move On
Saturday,6,52,27,31,9,24,1,Move On
Saturday,6,127,27,37,1,21,1,Move On
Monday,1,61,17,23,11,28,0,Move On
Monday,1,49,24,22,1,2,0,Move On
Friday,5,51,12,7,9,2,0,Move On
Tuesday,2,30,9,7,1,24,0,Move On
Friday,5,119,26,19,4,15,0,Move On
Tuesday,2,27,6,11,11,8,0,Move On
Saturday,6,74,5,14,10,15,1,Move On
Tuesday,2,86,10,34,4,26,0,Move On
Tuesday,2,18,47,6,8,30,0,Move On
Tuesday,2,108,31,24,9,13,0,Move On
Monday,1,42,0,29,5,2,0,Move On
Tuesday,2,101,26,30,4,12,0,Move On
Sunday,7,102,41,29,6,5,1,Move On
Tuesday,2,50,30,19,6,14,0,Move On
Tuesday,2,40,47,17,3,8,0,Move On
Saturday,6,15,25,32,8,20,1,Move On
Sunday,7,94,37,20,10,2,1,Move On
Wednesday,3,98,29,35,3,23,0,Move On
Thursday,4,112,33,14,4,21,0,Move On
Wednesday,3,98,1,29,4,27,0,Move On
Sunday,7,21,3,33,11,20,1,Move On
Thursday,4,32,2,40,3,17,0,Move On
Wednesday,3,103,22,13,1,11,0,Move On
Tuesday,2,102,43,14,12,13,0,Move On
Monday,1,15,33,32,3,14,0,Move On
Saturday,6,24,12,11,7,2,1,Move On
Tuesday,2,75,4,43,3,1,0,Move On
Monday,1,93,29,37,6,6,0,Move On
Tuesday,2,66,6,43,10,4,0,Move On
Tuesday,2,37,30,25,2,22,0,Move On
Sunday,7,39,20,32,4,10,1,Move On
Thursday,4,81,28,42,3,3,0,Move On
Tuesday,2,98,3,14,3,29,0,Move On
Monday,1,91,30,11,7,11,0,Move On
Thursday,4,45,2,35,12,22,0,Move On
Saturday,6,78,42,23,1,7,1,Move On
Tuesday,2,94,22,25,9,20,0,Move On
Sunday,7,39,43,35,1,1,1,Move On
Friday,5,96,29,40,7,15,0,Move On
Wednesday,3,89,23,29,11,9,0,Move On
Sunday,7,32,15,37,2,13,1,Move On
Wednesday,3,77,12,27,1,4,0,Move On
Sunday,7,88,22,15,3,6,1,Move On
Monday,1,116,14,21,5,16,0,Move On
Wednesday,3,23,17,34,11,9,0,Move On
Tuesday,2,120,19,10,9,13,0,Move On
Friday,5,125,15,24,9,23,0,Move On
Saturday,6,63,9,19,5,28,1,Move On
Sunday,7,22,26,36,4,24,1,Move On
Friday,5,22,46,20,6,24,0,Move On
Friday,5,51,40,41,12,2,0,Move On
Tuesday,2,75,39,18,6,28,0,Move On
Wednesday,3,59,21,19,2,2,0,Move On
Wednesday,3,27,34,36,8,3,0,Move On
Sunday,7,27,18,23,6,5,1,Move On
Thursday,4,108,17,24,2,3,0,Move On
Tuesday,2,94,8,20,1,17,0,Move On
Saturday,6,77,47,42,6,18,1,Move On
Wednesday,3,123,41,21,8,24,0,Move On
Friday,5,102,5,20,9,30,0,Move On
Monday,1,27,0,31,3,7,0,Move On
Tuesday,2,37,4,30,10,4,0,Move On
Saturday,6,115,29,45,12,17,1,Move On
Wednesday,3,48,5,27,5,11,0,Move On
Saturday,6,44,41,25,6,11,1,Move On
Sunday,7,39,47,8,1,15,1,Move On
Friday,5,67,8,28,3,11,0,Move On
Sunday,7,124,32,27,6,19,1,Move On
Thursday,4,70,13,37,5,5,0,Move On
Tuesday,2,46,6,9,11,8,0,Move On
Tuesday,2,125,40,20,7,5,0,Move On
Sunday,7,44,4,35,11,6,1,Move On
Friday,5,15,14,18,9,30,0,Move On
Friday,5,49,12,23,3,18,0,Move On
Wednesday,3,40,42,33,3,16,0,Move On
Monday,1,21,35,34,9,26,0,Move On
Wednesday,3,115,35,42,2,23,0,Move On
Friday,5,48,1,34,8,5,0,Move On
Wednesday,3,92,4,44,6,29,0,Move On
Wednesday,3,30,8,32,4,20,0,Move On
Wednesday,3,16,5,13,3,2,0,Move On
Monday,1,47,46,17,10,17,0,Move On
Saturday,6,44,6,23,6,18,1,Move On
Monday,1,44,21,25,8,15,0,Move On
Thursday,4,89,16,38,6,16,0,Move On
Saturday,6,99,0,14,1,28,1,Move On
Tuesday,2,68,35,40,12,27,0,Move On
Wednesday,3,117,10,38,8,10,0,Move On
Friday,5,93,47,28,3,4,0,Move On
Friday,5,52,32,18,8,5,0,Move On
Wednesday,3,23,40,44,2,2,0,Move On
Tuesday,2,21,23,14,11,22,0,Move On
Monday,1,16,15,35,7,4,0,Move On
Thursday,4,68,44,24,8,18,0,Move On
Thursday,4,130,32,22,1,19,0,Move On
Thursday,4,112,21,10,3,24,0,Move On
Tuesday,2,101,40,12,3,29,0,Move On
Monday,1,19,6,42,2,28,0,Move On
Friday,5,42,41,18,11,11,0,Move On
Monday,1,26,17,21,12,12,0,Move On
Tuesday,2,99,33,33,4,5,0,Move On
Tuesday,2,20,24,36,12,20,0,Move On
Friday,5,29,39,13,6,3,0,Move On
Tuesday,2,33,43,15,8,2,0,Move On
Wednesday,3,92,24,13,5,18,0,Move On
Sunday,7,57,4,22,1,8,1,Move On
Tuesday,2,122,19,18,7,5,0,Move On
Wednesday,3,111,15,8,5,4,0,Move On
Friday,5,34,15,29,3,18,0,Move On
Saturday,6,85,32,7,1,7,1,Move On
Tuesday,2,22,43,10,3,8,0,Move On
Friday,5,22,7,39,2,18,0,Move On
Friday,5,50,18,20,12,23,0,Move On
Friday,5,84,24,11,10,21,0,Move On
Tuesday,2,92,44,31,8,9,0,Move On
Saturday,6,86,33,12,3,12,1,Move On
Thursday,4,73,36,41,7,7,0,Move On
Friday,5,113,13,10,8,12,0,Move On
Monday,1,78,46,42,2,7,0,Move On
Friday,5,76,31,8,3,4,0,Move On
Monday,1,18,33,35,10,17,0,Move On
Saturday,6,116,18,7,2,19,1,Move On
Thursday,4,58,1,41,10,20,0,Move On
Wednesday,3,44,26,40,1,11,0,Move On
Saturday,6,83,27,14,4,16,1,Move On
Sunday,7,39,23,20,3,13,1,Move On
Sunday,7,40,12,15,3,6,1,Move On
Sunday,7,45,44,20,6,5,1,Move On
Friday,5,122,21,18,2,4,0,Move On
Friday,5,75,20,26,11,18,0,Move On
Thursday,4,19,17,38,7,21,0,Move On
Sunday,7,126,17,28,5,15,1,Move On
Friday,5,111,21,6,11,4,0,Move On
Wednesday,3,15,16,17,4,6,0,Move On
Monday,1,68,30,20,10,3,0,Move On
Wednesday,3,38,41,31,9,21,0,Move On
Wednesday,3,50,20,40,7,27,0,Move On
Saturday,6,114,40,42,6,25,1,Move On
Monday,1,79,4,17,7,18,0,Move On
Sunday,7,130,27,44,3,20,1,Move On
Monday,1,69,45,18,10,31,0,Move On
Sunday,7,88,43,19,4,24,1,Move On
Tuesday,2,53,30,41,2,22,0,Move On
Wednesday,3,35,23,15,2,16,0,Move On
Friday,5,52,37,31,2,11,0,Move On
Sunday,7,75,1,35,3,6,1,Move On
Friday,5,34,1,38,2,25,0,Move On
Thursday,4,16,35,30,3,17,0,Move On
Wednesday,3,91,41,32,6,22,0,Move On
Wednesday,3,88,5,21,10,26,0,Move On
Saturday,6,73,26,31,12,10,1,Move On
Monday,1,71,13,26,4,25,0,Move On
Sunday,7,115,38,16,4,17,1,Move On
Wednesday,3,19,10,45,6,22,0,Move On
Saturday,6,20,7,43,4,23,1,Move On
Thursday,4,51,39,44,1,12,0,Move On
Saturday,6,118,28,9,5,28,1,Move On
Tuesday,2,35,38,28,5,3,0,Move On
Saturday,6,74,35,33,9,24,1,Move On
Saturday,6,50,35,9,7,16,1,Move On
Thursday,4,26,33,45,12,8,0,Move On
Tuesday,2,91,42,7,4,19,0,Move On
Sunday,7,53,32,24,5,22,1,Move On
Wednesday,3,98,27,44,6,15,0,Move On
Thursday,4,118,35,9,5,26,0,Move On
Tuesday,2,99,23,26,10,4,0,Move On
Thursday,4,18,27,24,7,28,0,Move On
Tuesday,2,34,33,6,4,5,0,Move On
Tuesday,2,111,34,14,12,6,0,Move On
Monday,1,66,45,31,4,11,0,Move On
Monday,1,51,4,7,2,14,0,Move On
Thursday,4,76,4,16,11,24,0,Move On
Friday,5,116,5,14,8,19,0,Move On
Monday,1,45,11,15,4,18,0,Move On
Wednesday,3,29,21,21,10,19,0,Move On
Saturday,6,130,5,23,3,12,1,Move On
Monday,1,69,8,15,6,6,0,Move On
Saturday,6,129,47,16,11,5,1,Move On
Sunday,7,119,12,8,3,13,1,Move On
Friday,5,68,20,9,8,5,0,Move On
Friday,5,51,10,44,11,4,0,Move On
Monday,1,38,40,20,2,7,0,Move On
Wednesday,3,103,8,29,7,13,0,Move On
Tuesday,2,43,0,9,1,24,0,Move On
Sunday,7,127,46,10,1,29,1,Move On
Monday,1,130,19,19,1,16,0,Move On
Tuesday,2,88,45,45,10,18,0,Move On
Tuesday,2,94,24,37,9,13,0,Move On
Monday,1,51,1,29,10,17,0,Move On
Wednesday,3,122,31,13,4,6,0,Move On
Thursday,4,40,7,6,8,11,0,Move On
Wednesday,3,121,26,19,1,4,0,Move On
Sunday,7,15,17,26,3,27,1,Move On
Wednesday,3,83,31,36,10,26,0,Move On
Thursday,4,96,20,44,6,23,0,Move On
Sunday,7,35,36,30,4,17,1,Move On
Monday,1,110,9,22,7,4,0,Move On
Friday,5,53,30,23,9,2,0,Move On
Sunday,7,49,0,23,12,11,1,Move On
Monday,1,38,39,38,7,4,0,Move On
Friday,5,33,36,13,2,18,0,Move On
Saturday,6,77,18,29,11,12,1,Move On
Thursday,4,43,7,45,3,31,0,Move On
Monday,1,114,25,11,4,25,0,Move On
Sunday,7,120,38,37,8,28,1,Move On
Tuesday,2,52,31,41,9,6,0,Move On
Tuesday,2,54,12,19,10,18,0,Move On
Sunday,7,16,17,26,1,8,1,Move On
Wednesday,3,35,43,6,3,30,0,Move On
Thursday,4,26,8,36,6,2,0,Move On
Sunday,7,111,12,43,12,25,1,Move On
Sunday,7,15,45,28,12,11,1,Move On
Friday,5,73,39,34,12,23,0,Move On
Tuesday,2,120,37,7,7,26,0,Move On
Saturday,6,28,20,30,3,19,1,Move On
Sunday,7,118,10,24,1,1,1,Move On
Friday,5,22,13,32,3,25,0,Move On
Monday,1,55,26,41,9,26,0,Move On
Friday,5,49,25,20,8,5,0,Move On
Sunday,7,17,1,31,6,26,1,Move On
Thursday,4,42,47,23,7,28,0,Move On
Monday,1,38,29,38,12,5,0,Move On
Wednesday,3,111,44,20,6,1,0,Move On
Thursday,4,106,35,12,3,24,0,Move On
Tuesday,2,96,40,29,4,26,0,Move On
Friday,5,20,20,41,11,18,0,Move On
Sunday,7,129,2,15,3,20,1,Move On
Sunday,7,105,20,31,7,17,1,Move On
Tuesday,2,84,14,23,7,19,0,Move On
Sunday,7,91,28,8,12,11,1,Move On
Saturday,6,103,18,30,7,23,1,Move On
Thursday,4,116,43,32,7,14,0,Move On
Thursday,4,21,21,30,4,28,0,Move On
Tuesday,2,117,30,9,2,1,0,Move On
Sunday,7,84,22,20,3,20,1,Move On
Wednesday,3,54,28,40,1,25,0,Move On
Sunday,7,17,37,23,10,2,1,Move On
Monday,1,23,36,19,11,7,0,Move On
Tuesday,2,69,4,38,4,26,0,Move On
Monday,1,106,30,11,4,11,0,Move On
Friday,5,46,27,42,1,20,0,Move On
